"","knr","aar","knavn","pm2","Menn_ya_p","kvinner_ya_p","totalt_ya_p","inc_k1","inc_k5","uni_k_mf","uni_k_m","uni_k_f","uni_l_mf","uni_l_m","uni_l_f","Trade_p"
"1825","1662","2012","Klæbu (-2017)",18431,57.6884755895052,57.7937649880096,28.4485666104553,12.5,22.9,18.7,14.9,22.5,4.9,5.6,4.3,17946
"1826","1662","2013","Klæbu (-2017)",20442,56.8627450980392,57.542662116041,28.3886176123927,13.5,21.1,18.8,14.7,22.9,5,5.3,4.7,18377
"1827","1662","2014","Klæbu (-2017)",20373,57.4621959237344,57.1379781420765,28.0234505862647,13.1,20.8,18.9,14.8,23,5.4,5.7,5.1,19095
"1828","1662","2015","Klæbu (-2017)",21592,57.4983628028815,57.2254335260116,28.0733944954128,14.1,20.8,18.9,14.6,23.2,5.6,5.5,5.6,22049
"1829","1662","2016","Klæbu (-2017)",23134,57.7691811734365,57.2006745362563,27.9545079940663,14.6,20.9,19.1,14.4,24,5.9,6.1,5.6,21458
"1830","1662","2017","Klæbu (-2017)",23608,57.7806535101909,57.4856370395404,28.1157024793388,14.6,21.5,19.9,14.9,25.1,5.8,5.7,5.9,23450
"1831","1663","2008","Malvik (-2017)",17360,59.1506892726985,58.8941912127695,28.8908621246367,13.5,25.7,21.3,16.5,26.3,7,8.9,5,27591
"1832","1663","2009","Malvik (-2017)",17904,59.1823899371069,58.8322125635558,28.7950549891627,13.7,26.5,21.9,16.9,26.9,7.4,9.3,5.4,27896
"1833","1663","2010","Malvik (-2017)",19214,59.2950717404866,58.9279895731509,28.8207171314741,13.1,26.7,22.2,17.2,27.3,7.7,9.6,5.7,32000
"1834","1663","2011","Malvik (-2017)",20548,58.9568457000931,58.3319967923015,28.6897530961584,13.4,26.6,22.6,17.6,27.8,8,9.7,6.3,37470
"1835","1663","2012","Malvik (-2017)",22714,58.6275713847099,58.2841652049115,28.5881892843176,13.8,27.1,23.1,17.9,28.5,8.5,10.1,6.9,38027
"1836","1663","2013","Malvik (-2017)",23863,58.4608460846085,58.4826296930986,28.6893389377149,14.3,26.8,23.4,18,28.9,8.7,10.2,7.2,37493
"1837","1663","2014","Malvik (-2017)",24596,58.7527512839325,58.0384380719951,28.4571086680129,14.3,26.5,23.6,18.2,29.2,9,10.3,7.8,38262
"1838","1663","2015","Malvik (-2017)",26428,58.9355823760361,58.223833257816,28.559786635057,14.2,25.9,24,18.2,30,9.6,10.8,8.4,40151
"1839","1663","2016","Malvik (-2017)",27824,59.208829009603,58.0831237982547,28.5849468627166,14.5,26.5,24.5,18.6,30.5,10,10.9,9.1,41311
"1840","1663","2017","Malvik (-2017)",27764,58.9044983680999,58.2459766720803,28.5455861070912,14.4,26.8,24.5,18.8,30.3,10.2,11,9.5,39631
"1841","1664","2008","Selbu (-2017)",9899,55.8607160372732,54.1433655312659,26.5851223165252,21.6,14.9,15.1,9.9,20.4,2.7,3.9,1.5,41168
"1842","1664","2009","Selbu (-2017)",8701,56.4052605942523,54.6899026140441,26.6483516483516,20.2,14.5,15.4,9.8,21,2.9,4.1,1.6,42458
"1843","1664","2010","Selbu (-2017)",9343,56.201171875,54.959100204499,26.8481518481518,20.2,15.5,16.2,10.4,22,2.9,4.2,1.7,41654
"1844","1664","2011","Selbu (-2017)",8703,55.9941520467836,54.5267489711934,26.5265265265265,20.8,15.1,16.5,10.7,22.5,2.9,4.3,1.5,42467
"1845","1664","2012","Selbu (-2017)",9737,56.4586357039187,54.2278481012658,26.4967837704107,20.6,14.7,16.8,10.7,23.1,3,4.2,1.6,43844
"1846","1664","2013","Selbu (-2017)",10854,56.2349542609533,54.3778801843318,26.3523573200993,21.3,15.2,16.9,10.8,23.4,3,4.1,2,46676
"1847","1664","2014","Selbu (-2017)",10776,56.889102256361,54.1345659989728,26.1538461538462,20.4,15.8,17.4,11.2,23.9,3.3,4.3,2.2,48156
"1848","1664","2015","Selbu (-2017)",10474,56.9186875891583,53.5696202531646,25.9440902403139,19.6,15.5,17.9,11.5,24.7,3.4,4.3,2.4,44413
"1849","1664","2016","Selbu (-2017)",13298,56.2205466540999,53.5323383084577,26.0406582768635,19.9,15.5,18.2,11.6,25.2,3.6,4.5,2.6,45112
"1850","1664","2017","Selbu (-2017)",12774,56.6046733428708,53.1234382808596,25.9394826744754,19.6,15.7,18,11.4,25.1,3.7,4.5,2.9,43584
"1851","1702","2008","Steinkjer (-2017)",9166,57.997083130773,55.4924424761721,27.8831269349845,21.6,13.7,18.4,14.7,22.1,4.2,5.8,2.6,76408
"1852","1702","2009","Steinkjer (-2017)",10181,58.0679303377273,55.2649164677804,27.7410389112517,21.9,14.1,18.6,14.5,22.7,4.2,5.9,2.6,83438
"1853","1702","2010","Steinkjer (-2017)",10513,57.9666160849772,55.334092634776,27.6565464895636,21.6,14.9,19.1,14.9,23.1,4.5,6,3,88054
"1854","1702","2011","Steinkjer (-2017)",12278,57.930056710775,55.0279065367515,27.5022457567018,21.6,14.7,19.6,15.2,23.8,4.5,6,2.9,89683
"1855","1702","2012","Steinkjer (-2017)",12999,57.9145138562705,55.1135297429161,27.5735811857485,22,15.1,19.9,15.4,24.2,4.7,6.2,3.2,93656
"1856","1702","2013","Steinkjer (-2017)",13602,57.8216714804808,55.0520686743597,27.4308152580404,22,14.8,20.2,15.3,25,4.9,6.3,3.5,98483
"1857","1702","2014","Steinkjer (-2017)",13224,57.614119386435,54.8774806671015,27.3254465321271,22.1,14.9,20.7,15.7,25.7,5.1,6.5,3.8,104694
"1858","1702","2015","Steinkjer (-2017)",14087,57.4024782010096,54.9046954904695,27.2748267898383,22,14.7,21.1,15.9,26.4,5.4,6.6,4.2,101796
"1859","1702","2016","Steinkjer (-2017)",14924,57.1663169418849,54.815157116451,27.2301547220054,21.8,15.2,21.7,16.3,27.2,5.4,6.6,4.2,105801
"1860","1702","2017","Steinkjer (-2017)",15236,57.3977293205983,54.9935626264484,27.2164573093028,21.8,15,22.3,16.6,28.1,5.5,6.5,4.4,104327
"1861","1703","2008","Namsos (-2017)",10444,57.7469335054874,55.8727187646233,28.4127865471563,19.4,15.9,20.2,14.4,25.6,3.9,4.8,3,98617
"1862","1703","2009","Namsos (-2017)",10665,57.7927278551978,55.9567901234568,28.4995677120176,19.9,16,20.5,14.7,25.9,3.9,4.7,3.2,100648
"1863","1703","2010","Namsos (-2017)",11186,57.410071942446,55.8256880733945,28.5345838218054,19.8,16.4,21,14.8,26.9,4,4.8,3.2,101442
"1864","1703","2011","Namsos (-2017)",11399,56.9332702318978,56.3575453022689,28.6765845343251,19.3,16.3,21.4,15.2,27.2,4.3,4.9,3.8,107712
"1865","1703","2012","Namsos (-2017)",13384,56.4932020628223,56.3777845590479,28.5262101443681,20.4,16.8,22,15.3,28.4,4.4,5,3.9,106152
"1866","1703","2013","Namsos (-2017)",14177,56.6058337232881,56.4847194769652,28.6033261472128,20.3,16.6,22.3,15.4,28.9,4.6,5.2,4,105653
"1867","1703","2014","Namsos (-2017)",13968,56.1430553414521,56.367495451789,28.4185584346098,20.5,16.6,22.6,15.5,29.3,4.8,5.3,4.4,110280
"1868","1703","2015","Namsos (-2017)",13783,56.3512887791326,56.6519016343363,28.473821587594,20,16.9,22.8,15.6,29.6,5,5.4,4.7,113198
"1869","1703","2016","Namsos (-2017)",14663,56.1176836861768,56.2405101730944,28.4704073789393,20.6,17.3,23.3,16.1,30.1,5.3,5.6,5,114744
"1870","1703","2017","Namsos (-2017)",14596,56.0222359481161,55.9239543726236,28.1740862769136,19.7,18.4,23.4,16.3,30.2,5.4,5.6,5.2,114087
